date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
06:22:12	2968/2968	---M-Z	200	added ('OK')	text/xml	date:Sat,%2029%20Mar%202025%2023:22:11%20GMT	../wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkhada.vn%2Fcon-dau-thu-phap-nghe-thuat-va-ung-dung-hien-dai%2F&format=xml	C:/My%20Web%20Sites/xuongkhacdau15/wp-json/oembed/1.0/embed483d	(from https://khada.vn/con-dau-thu-phap-nghe-thuat-va-ung-dung-hien-dai/)
06:22:12	905/905	---M-Z	200	added ('OK')	application/rss+xml	etag:%224e8338f784f30c6373cd87910d7a9bee%22	https://khada.vn/khac-con-dau-lien-muc-lay-nhanh-tai-tphcm/feed/	C:/My%20Web%20Sites/xuongkhacdau15/khac-con-dau-lien-muc-lay-nhanh-tai-tphcm/feed/index.html	(from https://khada.vn/khac-con-dau-lien-muc-lay-nhanh-tai-tphcm/)
06:22:13	8418/8418	---MCZ	200	added ('OK')	application/json	date:Sat,%2029%20Mar%202025%2023:22:12%20GMT	../wp-json/wp/v2/posts/3182	C:/My%20Web%20Sites/xuongkhacdau15/wp-json/wp/v2/posts/3182.json	(from https://khada.vn/khac-con-dau-lien-muc-lay-nhanh-tai-tphcm/)
06:22:14	2588/2588	---M-Z	200	added ('OK')	application/json	date:Sat,%2029%20Mar%202025%2023:22:13%20GMT	../wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkhada.vn%2Fkhac-con-dau-lien-muc-lay-nhanh-tai-tphcm%2F	C:/My%20Web%20Sites/xuongkhacdau15/wp-json/oembed/1.0/embed0503.json	(from https://khada.vn/khac-con-dau-lien-muc-lay-nhanh-tai-tphcm/)
06:22:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2029%20Mar%202025%2023:22:13%20GMT	https://khada.vn/?p=3182	C:/My%20Web%20Sites/xuongkhacdau15/indexd9f0.html	(from https://khada.vn/khac-con-dau-lien-muc-lay-nhanh-tai-tphcm/)
06:22:16	2839/2839	---M-Z	200	added ('OK')	text/xml	date:Sat,%2029%20Mar%202025%2023:22:15%20GMT	../wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkhada.vn%2Fkhac-con-dau-lien-muc-lay-nhanh-tai-tphcm%2F&format=xml	C:/My%20Web%20Sites/xuongkhacdau15/wp-json/oembed/1.0/embedd722	(from https://khada.vn/khac-con-dau-lien-muc-lay-nhanh-tai-tphcm/)
06:22:16	937/937	---M-Z	200	added ('OK')	application/rss+xml	etag:%224e8338f784f30c6373cd87910d7a9bee%22	https://khada.vn/khac-dau-ten-tphcm-uy-tin-chat-luong-gia-ca-hop-ly/feed/	C:/My%20Web%20Sites/xuongkhacdau15/khac-dau-ten-tphcm-uy-tin-chat-luong-gia-ca-hop-ly/feed/index.html	(from https://khada.vn/khac-dau-ten-tphcm-uy-tin-chat-luong-gia-ca-hop-ly/)
06:22:17	7719/7719	---M-Z	200	added ('OK')	application/json	date:Sat,%2029%20Mar%202025%2023:22:16%20GMT	../wp-json/wp/v2/posts/3175	C:/My%20Web%20Sites/xuongkhacdau15/wp-json/wp/v2/posts/3175.json	(from https://khada.vn/khac-dau-ten-tphcm-uy-tin-chat-luong-gia-ca-hop-ly/)
06:22:18	2717/2717	---M-Z	200	added ('OK')	application/json	date:Sat,%2029%20Mar%202025%2023:22:17%20GMT	../wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkhada.vn%2Fkhac-dau-ten-tphcm-uy-tin-chat-luong-gia-ca-hop-ly%2F	C:/My%20Web%20Sites/xuongkhacdau15/wp-json/oembed/1.0/embed9bcd.json	(from https://khada.vn/khac-dau-ten-tphcm-uy-tin-chat-luong-gia-ca-hop-ly/)
06:22:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2029%20Mar%202025%2023:22:17%20GMT	https://khada.vn/?p=3175	C:/My%20Web%20Sites/xuongkhacdau15/indexe0de.html	(from https://khada.vn/khac-dau-ten-tphcm-uy-tin-chat-luong-gia-ca-hop-ly/)
06:22:19	2971/2971	---M-Z	200	added ('OK')	text/xml	date:Sat,%2029%20Mar%202025%2023:22:18%20GMT	../wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkhada.vn%2Fkhac-dau-ten-tphcm-uy-tin-chat-luong-gia-ca-hop-ly%2F&format=xml	C:/My%20Web%20Sites/xuongkhacdau15/wp-json/oembed/1.0/embed845e	(from https://khada.vn/khac-dau-ten-tphcm-uy-tin-chat-luong-gia-ca-hop-ly/)
06:22:19	903/903	---M-Z	200	added ('OK')	application/rss+xml	etag:%224e8338f784f30c6373cd87910d7a9bee%22	https://khada.vn/thong-bao-nghi-tet-nguyen-dan-at-ty-2025/feed/	C:/My%20Web%20Sites/xuongkhacdau15/thong-bao-nghi-tet-nguyen-dan-at-ty-2025/feed/index.html	(from https://khada.vn/thong-bao-nghi-tet-nguyen-dan-at-ty-2025/)
06:22:20	705254/705254	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jan%202025%2011:37:13%20GMT	../wp-content/uploads/2025/01/thong-bao-nghi-tet-nguyen-dan-2025-khada.vn_-1.jpg	C:/My%20Web%20Sites/xuongkhacdau15/wp-content/uploads/2025/01/thong-bao-nghi-tet-nguyen-dan-2025-khada.vn_-1.jpg	(from https://khada.vn/thong-bao-nghi-tet-nguyen-dan-at-ty-2025/)
06:22:20	5241/5241	---M-Z	200	added ('OK')	application/json	date:Sat,%2029%20Mar%202025%2023:22:20%20GMT	../wp-json/wp/v2/posts/3072	C:/My%20Web%20Sites/xuongkhacdau15/wp-json/wp/v2/posts/3072.json	(from https://khada.vn/thong-bao-nghi-tet-nguyen-dan-at-ty-2025/)
06:22:21	2633/2633	---M-Z	200	added ('OK')	application/json	date:Sat,%2029%20Mar%202025%2023:22:20%20GMT	../wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkhada.vn%2Fthong-bao-nghi-tet-nguyen-dan-at-ty-2025%2F	C:/My%20Web%20Sites/xuongkhacdau15/wp-json/oembed/1.0/embed96eb.json	(from https://khada.vn/thong-bao-nghi-tet-nguyen-dan-at-ty-2025/)
06:22:21	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2029%20Mar%202025%2023:22:21%20GMT	https://khada.vn/?p=3072	C:/My%20Web%20Sites/xuongkhacdau15/index43b2.html	(from https://khada.vn/thong-bao-nghi-tet-nguyen-dan-at-ty-2025/)
06:22:22	2875/2875	---M-Z	200	added ('OK')	text/xml	date:Sat,%2029%20Mar%202025%2023:22:21%20GMT	../wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkhada.vn%2Fthong-bao-nghi-tet-nguyen-dan-at-ty-2025%2F&format=xml	C:/My%20Web%20Sites/xuongkhacdau15/wp-json/oembed/1.0/embed6133	(from https://khada.vn/thong-bao-nghi-tet-nguyen-dan-at-ty-2025/)
06:22:22	925/925	---M-Z	200	added ('OK')	application/rss+xml	etag:%224e8338f784f30c6373cd87910d7a9bee%22	https://khada.vn/lam-bang-quang-cao-binh-thanh-gia-ca-canh-tranh/feed/	C:/My%20Web%20Sites/xuongkhacdau15/lam-bang-quang-cao-binh-thanh-gia-ca-canh-tranh/feed/index.html	(from https://khada.vn/lam-bang-quang-cao-binh-thanh-gia-ca-canh-tranh/)
06:22:23	13499/13499	---MCZ	200	added ('OK')	application/json	date:Sat,%2029%20Mar%202025%2023:22:23%20GMT	../wp-json/wp/v2/posts/3048	C:/My%20Web%20Sites/xuongkhacdau15/wp-json/wp/v2/posts/3048.json	(from https://khada.vn/lam-bang-quang-cao-binh-thanh-gia-ca-canh-tranh/)
06:22:24	2669/2669	---M-Z	200	added ('OK')	application/json	date:Sat,%2029%20Mar%202025%2023:22:24%20GMT	../wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkhada.vn%2Flam-bang-quang-cao-binh-thanh-gia-ca-canh-tranh%2F	C:/My%20Web%20Sites/xuongkhacdau15/wp-json/oembed/1.0/embedabaf.json	(from https://khada.vn/lam-bang-quang-cao-binh-thanh-gia-ca-canh-tranh/)
06:22:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2029%20Mar%202025%2023:22:24%20GMT	https://khada.vn/?p=3048	C:/My%20Web%20Sites/xuongkhacdau15/indexd9e7.html	(from https://khada.vn/lam-bang-quang-cao-binh-thanh-gia-ca-canh-tranh/)
06:22:25	2914/2914	---M-Z	200	added ('OK')	text/xml	date:Sat,%2029%20Mar%202025%2023:22:24%20GMT	../wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkhada.vn%2Flam-bang-quang-cao-binh-thanh-gia-ca-canh-tranh%2F&format=xml	C:/My%20Web%20Sites/xuongkhacdau15/wp-json/oembed/1.0/embed1ae5	(from https://khada.vn/lam-bang-quang-cao-binh-thanh-gia-ca-canh-tranh/)
06:22:26	114339/114339	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Dec%202024%2004:59:51%20GMT	../wp-content/uploads/2024/12/tai-sao-can-lam-bang-quang-cao.jpg	C:/My%20Web%20Sites/xuongkhacdau15/wp-content/uploads/2024/12/tai-sao-can-lam-bang-quang-cao.jpg	(from https://khada.vn/lam-bang-quang-cao-binh-thanh-gia-ca-canh-tranh/)
06:22:26	958/958	---M-Z	200	added ('OK')	application/rss+xml	etag:%224e8338f784f30c6373cd87910d7a9bee%22	https://khada.vn/bang-hieu-hop-den-quan-cafe-style-han-quoc-tai-binh-thanh/feed/	C:/My%20Web%20Sites/xuongkhacdau15/bang-hieu-hop-den-quan-cafe-style-han-quoc-tai-binh-thanh/feed/index.html	(from https://khada.vn/bang-hieu-hop-den-quan-cafe-style-han-quoc-tai-binh-thanh/)
06:22:27	18231/18231	---MCZ	200	added ('OK')	application/json	date:Sat,%2029%20Mar%202025%2023:22:26%20GMT	../wp-json/wp/v2/posts/3027	C:/My%20Web%20Sites/xuongkhacdau15/wp-json/wp/v2/posts/3027.json	(from https://khada.vn/bang-hieu-hop-den-quan-cafe-style-han-quoc-tai-binh-thanh/)
06:22:28	2759/2759	---M-Z	200	added ('OK')	application/json	date:Sat,%2029%20Mar%202025%2023:22:27%20GMT	../wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkhada.vn%2Fbang-hieu-hop-den-quan-cafe-style-han-quoc-tai-binh-thanh%2F	C:/My%20Web%20Sites/xuongkhacdau15/wp-json/oembed/1.0/embedac14.json	(from https://khada.vn/bang-hieu-hop-den-quan-cafe-style-han-quoc-tai-binh-thanh/)
06:22:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2029%20Mar%202025%2023:22:27%20GMT	https://khada.vn/?p=3027	C:/My%20Web%20Sites/xuongkhacdau15/index0c5a.html	(from https://khada.vn/bang-hieu-hop-den-quan-cafe-style-han-quoc-tai-binh-thanh/)
06:22:29	3013/3013	---M-Z	200	added ('OK')	text/xml	date:Sat,%2029%20Mar%202025%2023:22:28%20GMT	../wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkhada.vn%2Fbang-hieu-hop-den-quan-cafe-style-han-quoc-tai-binh-thanh%2F&format=xml	C:/My%20Web%20Sites/xuongkhacdau15/wp-json/oembed/1.0/embed11e7	(from https://khada.vn/bang-hieu-hop-den-quan-cafe-style-han-quoc-tai-binh-thanh/)
06:22:29	83854/83854	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Dec%202024%2002:57:56%20GMT	../wp-content/uploads/2024/12/bang-hieu-hop-den-quan-cafe-han-quoc-tai-binh-thanh.jpg	C:/My%20Web%20Sites/xuongkhacdau15/wp-content/uploads/2024/12/bang-hieu-hop-den-quan-cafe-han-quoc-tai-binh-thanh.jpg	(from https://khada.vn/bang-hieu-hop-den-quan-cafe-style-han-quoc-tai-binh-thanh/)
06:22:30	121233/121233	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Dec%202024%2003:03:28%20GMT	../wp-content/uploads/2024/12/bang-quang-cao-alu-quan-cafe-khada.jpg	C:/My%20Web%20Sites/xuongkhacdau15/wp-content/uploads/2024/12/bang-quang-cao-alu-quan-cafe-khada.jpg	(from https://khada.vn/bang-hieu-hop-den-quan-cafe-style-han-quoc-tai-binh-thanh/)
06:22:30	100171/100171	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Dec%202024%2003:14:21%20GMT	../wp-content/uploads/2024/12/Bang-quang-cao-Quan-Cafe-Take-Away.jpg	C:/My%20Web%20Sites/xuongkhacdau15/wp-content/uploads/2024/12/Bang-quang-cao-Quan-Cafe-Take-Away.jpg	(from https://khada.vn/bang-hieu-hop-den-quan-cafe-style-han-quoc-tai-binh-thanh/)
06:22:30	109711/109711	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Dec%202024%2003:21:08%20GMT	../wp-content/uploads/2024/12/Bang-quang-cao-Quan-Cafe-San-Vuon.jpg	C:/My%20Web%20Sites/xuongkhacdau15/wp-content/uploads/2024/12/Bang-quang-cao-Quan-Cafe-San-Vuon.jpg	(from https://khada.vn/bang-hieu-hop-den-quan-cafe-style-han-quoc-tai-binh-thanh/)
06:22:31	88847/88847	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Dec%202024%2003:38:08%20GMT	../wp-content/uploads/2024/12/Bang-quang-cao-Quan-Cafe-Acoustic.jpg	C:/My%20Web%20Sites/xuongkhacdau15/wp-content/uploads/2024/12/Bang-quang-cao-Quan-Cafe-Acoustic.jpg	(from https://khada.vn/bang-hieu-hop-den-quan-cafe-style-han-quoc-tai-binh-thanh/)
06:22:31	139486/139486	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Dec%202024%2003:31:12%20GMT	../wp-content/uploads/2024/12/Bang-quang-cao-Quan-Cafe-Sach.jpg	C:/My%20Web%20Sites/xuongkhacdau15/wp-content/uploads/2024/12/Bang-quang-cao-Quan-Cafe-Sach.jpg	(from https://khada.vn/bang-hieu-hop-den-quan-cafe-style-han-quoc-tai-binh-thanh/)
06:22:31	970/970	---M-Z	200	added ('OK')	application/rss+xml	etag:%224e8338f784f30c6373cd87910d7a9bee%22	https://khada.vn/thiet-ke-thi-cong-bang-quang-cao-phong-cach-han-quoc-tron-goi/feed/	C:/My%20Web%20Sites/xuongkhacdau15/thiet-ke-thi-cong-bang-quang-cao-phong-cach-han-quoc-tron-goi/feed/index.html	(from https://khada.vn/thiet-ke-thi-cong-bang-quang-cao-phong-cach-han-quoc-tron-goi/)
06:22:32	18635/18635	---MCZ	200	added ('OK')	application/json	date:Sat,%2029%20Mar%202025%2023:22:32%20GMT	../wp-json/wp/v2/posts/3009	C:/My%20Web%20Sites/xuongkhacdau15/wp-json/wp/v2/posts/3009.json	(from https://khada.vn/thiet-ke-thi-cong-bang-quang-cao-phong-cach-han-quoc-tron-goi/)
06:22:33	2793/2793	---M-Z	200	added ('OK')	application/json	date:Sat,%2029%20Mar%202025%2023:22:32%20GMT	../wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkhada.vn%2Fthiet-ke-thi-cong-bang-quang-cao-phong-cach-han-quoc-tron-goi%2F	C:/My%20Web%20Sites/xuongkhacdau15/wp-json/oembed/1.0/embed1e1c.json	(from https://khada.vn/thiet-ke-thi-cong-bang-quang-cao-phong-cach-han-quoc-tron-goi/)
06:22:33	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2029%20Mar%202025%2023:22:33%20GMT	https://khada.vn/?p=3009	C:/My%20Web%20Sites/xuongkhacdau15/indexf65c.html	(from https://khada.vn/thiet-ke-thi-cong-bang-quang-cao-phong-cach-han-quoc-tron-goi/)
06:22:34	3044/3044	---M-Z	200	added ('OK')	text/xml	date:Sat,%2029%20Mar%202025%2023:22:33%20GMT	../wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkhada.vn%2Fthiet-ke-thi-cong-bang-quang-cao-phong-cach-han-quoc-tron-goi%2F&format=xml	C:/My%20Web%20Sites/xuongkhacdau15/wp-json/oembed/1.0/embed9939	(from https://khada.vn/thiet-ke-thi-cong-bang-quang-cao-phong-cach-han-quoc-tron-goi/)
06:22:34	95825/95825	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Dec%202024%2007:18:08%20GMT	../wp-content/uploads/2024/12/thiet-ke-bang-hieu-alu-phong-cach-han-quoc.jpg	C:/My%20Web%20Sites/xuongkhacdau15/wp-content/uploads/2024/12/thiet-ke-bang-hieu-alu-phong-cach-han-quoc.jpg	(from https://khada.vn/thiet-ke-thi-cong-bang-quang-cao-phong-cach-han-quoc-tron-goi/)
06:22:35	85410/85410	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Dec%202024%2007:29:13%20GMT	../wp-content/uploads/2024/12/bang-vay-hop-den-phong-cach-han-quoc.jpg	C:/My%20Web%20Sites/xuongkhacdau15/wp-content/uploads/2024/12/bang-vay-hop-den-phong-cach-han-quoc.jpg	(from https://khada.vn/thiet-ke-thi-cong-bang-quang-cao-phong-cach-han-quoc-tron-goi/)
06:22:35	90007/90007	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Dec%202024%2007:31:49%20GMT	../wp-content/uploads/2024/12/bang-vay-hop-den-phong-cach-han-quoc-2.jpg	C:/My%20Web%20Sites/xuongkhacdau15/wp-content/uploads/2024/12/bang-vay-hop-den-phong-cach-han-quoc-2.jpg	(from https://khada.vn/thiet-ke-thi-cong-bang-quang-cao-phong-cach-han-quoc-tron-goi/)
06:22:35	87881/87881	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Dec%202024%2007:30:40%20GMT	../wp-content/uploads/2024/12/bang-vay-hop-den-phong-cach-han-quoc-1.jpg	C:/My%20Web%20Sites/xuongkhacdau15/wp-content/uploads/2024/12/bang-vay-hop-den-phong-cach-han-quoc-1.jpg	(from https://khada.vn/thiet-ke-thi-cong-bang-quang-cao-phong-cach-han-quoc-tron-goi/)
06:22:35	93597/93597	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Dec%202024%2007:33:28%20GMT	../wp-content/uploads/2024/12/bang-vay-hop-den-phong-cach-han-quoc-3.jpg	C:/My%20Web%20Sites/xuongkhacdau15/wp-content/uploads/2024/12/bang-vay-hop-den-phong-cach-han-quoc-3.jpg	(from https://khada.vn/thiet-ke-thi-cong-bang-quang-cao-phong-cach-han-quoc-tron-goi/)
06:22:35	96416/96416	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Dec%202024%2007:39:52%20GMT	../wp-content/uploads/2024/12/bien-vay-mica-dep-mat-sang-trong.jpg	C:/My%20Web%20Sites/xuongkhacdau15/wp-content/uploads/2024/12/bien-vay-mica-dep-mat-sang-trong.jpg	(from https://khada.vn/thiet-ke-thi-cong-bang-quang-cao-phong-cach-han-quoc-tron-goi/)
06:22:35	115449/115449	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Dec%202024%2007:40:59%20GMT	../wp-content/uploads/2024/12/bien-vay-mica-dep-mat-sang-trong-1.jpg	C:/My%20Web%20Sites/xuongkhacdau15/wp-content/uploads/2024/12/bien-vay-mica-dep-mat-sang-trong-1.jpg	(from https://khada.vn/thiet-ke-thi-cong-bang-quang-cao-phong-cach-han-quoc-tron-goi/)
06:22:36	140173/140173	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Dec%202024%2007:42:01%20GMT	../wp-content/uploads/2024/12/bien-vay-mica-dep-mat-sang-trong-2.jpg	C:/My%20Web%20Sites/xuongkhacdau15/wp-content/uploads/2024/12/bien-vay-mica-dep-mat-sang-trong-2.jpg	(from https://khada.vn/thiet-ke-thi-cong-bang-quang-cao-phong-cach-han-quoc-tron-goi/)
06:22:36	142870/142870	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Dec%202024%2007:43:26%20GMT	../wp-content/uploads/2024/12/bien-vay-mica-dep-mat-sang-trong-3.jpg	C:/My%20Web%20Sites/xuongkhacdau15/wp-content/uploads/2024/12/bien-vay-mica-dep-mat-sang-trong-3.jpg	(from https://khada.vn/thiet-ke-thi-cong-bang-quang-cao-phong-cach-han-quoc-tron-goi/)
06:22:36	141022/141022	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Dec%202024%2007:50:18%20GMT	../wp-content/uploads/2024/12/bang-hieu-sat-decor-style-han-quoc-sang-trong.jpg	C:/My%20Web%20Sites/xuongkhacdau15/wp-content/uploads/2024/12/bang-hieu-sat-decor-style-han-quoc-sang-trong.jpg	(from https://khada.vn/thiet-ke-thi-cong-bang-quang-cao-phong-cach-han-quoc-tron-goi/)
06:22:36	113455/113455	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Dec%202024%2008:09:27%20GMT	../wp-content/uploads/2024/12/bang-hieu-sat-decor-style-han-quoc-sang-trong-1.jpg	C:/My%20Web%20Sites/xuongkhacdau15/wp-content/uploads/2024/12/bang-hieu-sat-decor-style-han-quoc-sang-trong-1.jpg	(from https://khada.vn/thiet-ke-thi-cong-bang-quang-cao-phong-cach-han-quoc-tron-goi/)
06:22:37	342837/342837	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2029%20Mar%202025%2018:00:55%20GMT	../wp-content/litespeed/js/1cee241b29007786fb4ef3932c82af15.js?ver=7e1dd	C:/My%20Web%20Sites/xuongkhacdau15/wp-content/litespeed/js/1cee241b29007786fb4ef3932c82af15a680.js	(from https://khada.vn/thiet-ke-thi-cong-bang-quang-cao-phong-cach-han-quoc-tron-goi/)
06:22:37	935/935	---M-Z	200	added ('OK')	application/rss+xml	etag:%224e8338f784f30c6373cd87910d7a9bee%22	https://khada.vn/bang-quang-cao-hieu-ung-ri-set-phong-cach-doc-dao/feed/	C:/My%20Web%20Sites/xuongkhacdau15/bang-quang-cao-hieu-ung-ri-set-phong-cach-doc-dao/feed/index.html	(from https://khada.vn/bang-quang-cao-hieu-ung-ri-set-phong-cach-doc-dao/)
06:22:38	19679/19679	---MCZ	200	added ('OK')	application/json	date:Sat,%2029%20Mar%202025%2023:22:37%20GMT	../wp-json/wp/v2/posts/2989	C:/My%20Web%20Sites/xuongkhacdau15/wp-json/wp/v2/posts/2989.json	(from https://khada.vn/bang-quang-cao-hieu-ung-ri-set-phong-cach-doc-dao/)
06:22:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2029%20Mar%202025%2023:22:38%20GMT	https://khada.vn/?p=2989	C:/My%20Web%20Sites/xuongkhacdau15/indexe4fe.html	(from https://khada.vn/bang-quang-cao-hieu-ung-ri-set-phong-cach-doc-dao/)
06:22:39	2726/2726	---M-Z	200	added ('OK')	application/json	date:Sat,%2029%20Mar%202025%2023:22:38%20GMT	../wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkhada.vn%2Fbang-quang-cao-hieu-ung-ri-set-phong-cach-doc-dao%2F	C:/My%20Web%20Sites/xuongkhacdau15/wp-json/oembed/1.0/embedf0bc.json	(from https://khada.vn/bang-quang-cao-hieu-ung-ri-set-phong-cach-doc-dao/)
06:22:40	2983/2983	---M-Z	200	added ('OK')	text/xml	date:Sat,%2029%20Mar%202025%2023:22:39%20GMT	../wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkhada.vn%2Fbang-quang-cao-hieu-ung-ri-set-phong-cach-doc-dao%2F&format=xml	C:/My%20Web%20Sites/xuongkhacdau15/wp-json/oembed/1.0/embedde2e	(from https://khada.vn/bang-quang-cao-hieu-ung-ri-set-phong-cach-doc-dao/)
06:22:40	95028/95028	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Dec%202024%2004:18:04%20GMT	../wp-content/uploads/2024/12/xu-huong-thiet-ke-bang-hieu-ri-set-hien-dai-nam-2025.jpg	C:/My%20Web%20Sites/xuongkhacdau15/wp-content/uploads/2024/12/xu-huong-thiet-ke-bang-hieu-ri-set-hien-dai-nam-2025.jpg	(from https://khada.vn/bang-quang-cao-hieu-ung-ri-set-phong-cach-doc-dao/)
06:22:40	96646/96646	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Dec%202024%2004:40:06%20GMT	../wp-content/uploads/2024/12/bang-quang-cao-hieu-ung-ri-set-6.jpg	C:/My%20Web%20Sites/xuongkhacdau15/wp-content/uploads/2024/12/bang-quang-cao-hieu-ung-ri-set-6.jpg	(from https://khada.vn/bang-quang-cao-hieu-ung-ri-set-phong-cach-doc-dao/)
06:22:41	104753/104753	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Dec%202024%2004:40:23%20GMT	../wp-content/uploads/2024/12/bang-quang-cao-hieu-ung-ri-set-7.jpg	C:/My%20Web%20Sites/xuongkhacdau15/wp-content/uploads/2024/12/bang-quang-cao-hieu-ung-ri-set-7.jpg	(from https://khada.vn/bang-quang-cao-hieu-ung-ri-set-phong-cach-doc-dao/)
06:22:41	897/897	---M-Z	200	added ('OK')	application/rss+xml	etag:%224e8338f784f30c6373cd87910d7a9bee%22	https://khada.vn/bien-quang-cao-decor-han-quoc-hien-dai/feed/	C:/My%20Web%20Sites/xuongkhacdau15/bien-quang-cao-decor-han-quoc-hien-dai/feed/index.html	(from https://khada.vn/bien-quang-cao-decor-han-quoc-hien-dai/)
06:22:41	20164/20164	---MCZ	200	added ('OK')	application/json	date:Sat,%2029%20Mar%202025%2023:22:41%20GMT	../wp-json/wp/v2/posts/2968	C:/My%20Web%20Sites/xuongkhacdau15/wp-json/wp/v2/posts/2968.json	(from https://khada.vn/bien-quang-cao-decor-han-quoc-hien-dai/)
06:22:42	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2029%20Mar%202025%2023:22:42%20GMT	https://khada.vn/?p=2968	C:/My%20Web%20Sites/xuongkhacdau15/indexcffa.html	(from https://khada.vn/bien-quang-cao-decor-han-quoc-hien-dai/)
06:22:43	2591/2591	---M-Z	200	added ('OK')	application/json	date:Sat,%2029%20Mar%202025%2023:22:42%20GMT	../wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkhada.vn%2Fbien-quang-cao-decor-han-quoc-hien-dai%2F	C:/My%20Web%20Sites/xuongkhacdau15/wp-json/oembed/1.0/embed5eac.json	(from https://khada.vn/bien-quang-cao-decor-han-quoc-hien-dai/)
06:22:44	2839/2839	---M-Z	200	added ('OK')	text/xml	date:Sat,%2029%20Mar%202025%2023:22:43%20GMT	../wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkhada.vn%2Fbien-quang-cao-decor-han-quoc-hien-dai%2F&format=xml	C:/My%20Web%20Sites/xuongkhacdau15/wp-json/oembed/1.0/embedc1c9	(from https://khada.vn/bien-quang-cao-decor-han-quoc-hien-dai/)
06:22:44	84139/84139	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Dec%202024%2002:44:29%20GMT	../wp-content/uploads/2024/12/Tai-sao-nen-chon-bien-quang-cao-decor-Han-Quoc.jpg	C:/My%20Web%20Sites/xuongkhacdau15/wp-content/uploads/2024/12/Tai-sao-nen-chon-bien-quang-cao-decor-Han-Quoc.jpg	(from https://khada.vn/bien-quang-cao-decor-han-quoc-hien-dai/)
06:22:45	408444/408444	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Dec%202024%2002:45:21%20GMT	../wp-content/uploads/2024/12/bien-quang-cao-decor-phong-cach-han-quoc_1.png	C:/My%20Web%20Sites/xuongkhacdau15/wp-content/uploads/2024/12/bien-quang-cao-decor-phong-cach-han-quoc_1.png	(from https://khada.vn/bien-quang-cao-decor-han-quoc-hien-dai/)
